C10012,数据分析,S10000195,1.0,erwin,
C10006,后端开发,S10000196,1.0,esb,
C10006,后端开发,S10000197,1.0,esme,apache esme(企业社交消息传递环境)是一个安全的、高度可伸缩的微共享和微消息传递平台，允许人们在业务流程上下文中互相发现和见面，并获得对其他信息源的受控访问。
C10010,IT/运维,S10000197,1.0,esme,apache esme(企业社交消息传递环境)是一个安全的、高度可伸缩的微共享和微消息传递平台，允许人们在业务流程上下文中互相发现和见面，并获得对其他信息源的受控访问。
C10006,后端开发,S10000198,1.0,etch,etch是一个跨平台、语言和传输独立的框架，用于构建和使用网络服务。etch工具集包括一种网络服务描述语言、一个编译器和用于各种编程语言的绑定库。etch也是独立于传输的，允许基于需要和环境使用各种不同的传输。etch的目标是使定义小型、集中的服务变得简单，这些服务可以很容易地以类似的方式访问、组合和部署。有了etch，服务的开发和消费不再像图书馆的开发和消费那样困难。
C10014,人工智能,S10000199,1.0,etcml,机器学习文本分类;
C10012,数据分析,S10000200,0.7 ,etl,
C10013,大数据,S10000200,0.6 ,etl,
C10010,IT/运维,S10000200,0.5 ,etl,
C10005,数据库开发,S10000200,0.8 ,etl,
C10014,人工智能,S10000201,1.0,etsy conjecture,scalding中可扩展的机器学习;
C10013,大数据,S10000202,1.0,eventhub,开源的事件分析平台;
C10017,IOT,S10000203,1.0,evrythng,evrythng则是一款真正意义上的大众物联网平台，使得身边的很多产品变得智能化。
C10006,后端开发,S10000204,1.0,excalibur,apache excalibur是apache avalon的前身，它托管avalon框架、java容器框架、excalibur和fortress控制反转容器以及一个丰富的组件库。excalibur代码为apache james和cocoon以及许多其他开源和商业项目提供了支持。
C10003,前端开发,S10000205,1.0,ext.js,
C10012,数据分析,S10000206,1.0,数据编织,
C10013,大数据,S10000207,1.0,mcdipper,闪存的键/值缓存;
C10013,大数据,S10000208,1.0,memcached,memcache的分支;
C10013,大数据,S10000209,1.0,prism,多数据中心复制系统;
C10013,大数据,S10000210,1.0,unicorn,社交图形搜索平台;
C10013,大数据,S10000211,1.0,falcon,apache falcon是为hadoop设计的数据处理和管理解决方案，用于数据移动、数据管道协调、生命周期管理和数据发现。falcon使最终消费者能够在hadoop集群上快速加载数据及其相关的处理和管理任务。
C10006,后端开发,S10000212,1.0,felix,osgi框架实现及相关技术。
C10006,后端开发,S10000213,1.0,fineract,数字金融服务平台
C10008,测试,S10000214,1.0,flagon,flagon是一个软件工具可用性测试平台/apache flagon是一套全面的瘦客户端行为日志记录工具
C10003,前端开发,S10000215,1.0,flask,
C10013,大数据,S10000216,1.0,flink,
C10013,大数据,S10000217,1.0,flume,
C10013,大数据,S10000218,1.0,fluo,大规模数据集增量处理系统， fluo 是  google percolator（搜索索引）的开源实现，允许用户对存储在 apache accumulo 中的大型数据集进行增量更新，而无需重新处理所有的数据。
C10013,大数据,S10000219,1.0,fluo recipes,apache fluo recipes建立在fluo api之上，为开发人员提供额外的功能。它们根据自己的发布计划与fluo分开发布。这使得fluo recipes可以比fluo更快地迭代和创新(fluo将在较慢的发布周期中保持更小的api)。fluo recipes提供了在fluo api之上实现通用模式的代码。它还为spark和kryo等外部库提供粘合代码。
C10013,大数据,S10000220,1.0,fluo yarn,apache fluo yarn是一个在apache hadoop yarn中运行apache fluo应用程序的工具
C10003,前端开发,S10000221,1.0,flutter,
C10006,后端开发,S10000221,1.0,flutter,
C10012,数据分析,S10000222,1.0,fnordmetric,写sql查询，返回svg图表，而不是表;
C10006,后端开发,S10000223,1.0,fop,fop(格式化对象处理器)是世界上第一个由xsl格式化对象(xsl- fo)驱动的打印格式化程序，也是世界上第一个独立于输出的格式化程序。它是一个读取格式化对象(fo)树并将结果页面呈现到指定输出的java应用程序。目前支持的输出格式包括pdf、pcl、ps、svg、xml(区域树表示)、print、awt、mif和txt。主要输出目标是pdf。
C10006,后端开发,S10000224,1.0,forrest,apache forrest软件是一个发布框架，它将来自各种来源的输入转换为一种或多种输出格式的统一表示。apache forrest的模块化和可扩展插件架构基于apache cocoon和将表示与内容分离的相关行业标准。forrest可以生成静态文档，或者用作动态服务器，或者通过其自动化设施进行部署。
C10006,后端开发,S10000225,1.0,fortress,apache fortress是一个基于标准的授权系统，用java编写，它使用ldap后端提供基于角色的访问控制、委托管理和密码策略服务。
C10005,数据库开发,S10000226,1.0,foxpro,
C10006,后端开发,S10000226,1.0,foxpro,
C10016,数字通信,S10000227,1.0,fpga,（field programmable gate array）是在pal （可编程阵列逻辑）、gal（通用阵列逻辑）等可编程器件的基础上进一步发展的产物
C10012,数据分析,S10000228,1.0,fpgrowth,数据挖掘领域关联算法
C10012,数据分析,S10000229,1.0,freeboard,针对iot和其他web混搭的开源实时仪表盘构建;
C10003,前端开发,S10000230,1.0,freemarker,
C10006,后端开发,S10000230,1.0,freemarker,
C10003,前端开发,S10000231,1.0,fusioncharts,
C10014,人工智能,S10000232,1.0,gensim,
C10005,数据库开发,S10000233,1.0,geode,apache geode是一个数据管理平台，它通过广泛分布的云架构提供对数据密集型应用程序的实时、一致的访问。geode跨多个进程池内存、cpu、网络资源以及可选的本地磁盘，以管理应用程序对象和行为。它使用动态复制和数据分区技术来实现高可用性、改进的性能、可伸缩性和容错。除了作为分布式数据容器之外，geode还是一个内存数据管理系统，它提供可靠的异步事件通知和有保证的消息传递。
C10012,数据分析,S10000234,1.0,gephi,屡获殊荣的开源平台，可视化和操纵大型图形和网络连接，有点像photoshop，但是针对于图表，适用于windows和mac os x;
C10006,后端开发,S10000235,1.0,geronimo,apache geronimo是一个开源服务器运行时，它集成了最好的开源项目来创建满足企业开发人员和系统管理员需求的java/osgi服务器运行时。
C10013,大数据,S10000236,1.0,giraph,apache giraph是为高可伸缩性而构建的迭代图形处理系统。例如，facebook目前使用它来分析用户及其联系形成的社交图谱。
C10006,后端开发,S10000237,1.0,glassfish,
C10006,后端开发,S10000238,1.0,go,
C10013,大数据,S10000239,1.0,gobblin,分布式数据集成框架，简化大数据集成的常见方面，如数据摄取、复制、组织和生命周期管理，用于流数据和批数据生态系统
C10013,大数据,S10000240,1.0,google borg,作业调度和监控系统;
C10013,大数据,S10000241,1.0,google caffeine,连续索引系统;
C10012,数据分析,S10000242,1.0,google charts,简单的图表api;
C10013,大数据,S10000243,1.0,google chubby,一种松耦合分布式系统锁服务;
C10013,大数据,S10000244,1.0,google omega,作业调度和监控系统;
C10013,大数据,S10000245,1.0,google percolator,连续索引系统;
C10014,人工智能,S10000246,1.0,google sibyl,google中的大规模机器学习系统;
C10013,大数据,S10000247,1.0,gora,apache gora开源框架为大数据提供了内存中的数据模型和持久性。gora支持持久化到列存储、键值存储、文档存储和rdbms，并使用广泛的apache hadoop mapreduce支持分析数据。
C10016,数字通信,S10000248,1.0,gprs,general packet radio service，中文名称为通用无线分组业务
C10012,数据分析,S10000249,1.0,grafana,石墨仪表板前端、编辑器和图形组合器;
C10006,后端开发,S10000250,1.0,grails,
C10012,数据分析,S10000251,1.0,graphite,可扩展的实时图表;
C10014,人工智能,S10000252,1.0,graphlab create,python的机器学习平台，包括ml工具包、数据工程和部署工具的广泛集合;
C10005,数据库开发,S10000253,1.0,greenplum,
C10006,后端开发,S10000253,1.0,greenplum,
C10013,大数据,S10000254,1.0,griffin,一个大数据的数据质量解决方案，包括流和批处理模式。它提供了从不同角度度量数据质量的统一流程。
C10006,后端开发,S10000255,1.0,groovy,
C10016,数字通信,S10000256,1.0,gsm,全球移动通信系统(global system for mobile communications) 
C10010,IT/运维,S10000257,1.0,guacamole,apache guacamole是一个无客户端远程桌面网关，它支持vnc、rdp和ssh等标准协议。我们称之为“无客户端”，因为不需要插件或客户端软件。一旦在服务器上安装了guacamole，所有你需要访问你的桌面是一个网络浏览器。
C10010,IT/运维,S10000258,1.0,gump,gump为各种开放源码项目提供大规模的持续集成。
C10014,人工智能,S10000259,1.0,h2o,hadoop统计性的机器学习和数学运行时间;
C10005,数据库开发,S10000260,1.0,haboopdb,
C10006,后端开发,S10000260,1.0,haboopdb,
C10013,大数据,S10000261,1.0,hadoop benchmarking,测试hadoop性能的微基准;
C10013,大数据,S10000262,1.0,hama,hama是一个高效、可扩展的通用bsp计算引擎。
C10005,数据库开发,S10000263,1.0,hanoidb,erlang lsm btree存储;
C10006,后端开发,S10000264,1.0,harmony,apache harmony软件是java运行时一个具有类库和相关工具的模块。
C10006,后端开发,S10000265,1.0,haskell,
C10013,大数据,S10000266,1.0,hawq,一个hadoop原生sql查询引擎，它结合了mpp数据库的关键技术优势和hadoop的可伸缩性和便利性
C10013,大数据,S10000267,1.0,hbase coprocessor,为percolator的实现，hbase的一部分;
C10013,大数据,S10000268,1.0,helix,用于分区和复制分布式资源的集群管理框架
C10010,IT/运维,S10000269,1.0,helpdesk,
C10013,大数据,S10000270,1.0,hermes,建于kafka上的异步消息代理;
C10013,大数据,S10000271,1.0,heron,一个实时、分布式、容错的流处理引擎。
C10006,后端开发,S10000272,1.0,hessian,
C10012,数据分析,S10000273,1.0,highcharts,简单而灵活的图表api;
C10013,大数据,S10000274,1.0,hipi library,在hadoop’s mapreduce上执行图像处理任务的api;
C10016,数字通信,S10000275,1.0,hlr,gsm系统的中央数据库，存放着所有归属用户的信息，如用户的有关号码（imsi和msisdn）、用户类别、漫游能力、签约业务和补充业务等。此外，hlr还存储着每个归属用户有关的动态数据信息，如用户当前漫游所在的msc/vlr地址（即位置信息）和分配给用户的补充业务
C10008,测试,S10000276,1.0,holodeck, 强大的故障植入软件测试工具
C10013,大数据,S10000277,1.0,hortonworks hoya,可在yarn上部署hbase集群的应用;
C10003,前端开发,S10000278,1.0,html,
C10007,移动开发,S10000278,0.5 ,html,
C10003,前端开发,S10000279,0.9 ,html5,
C10007,移动开发,S10000279,1.0,html5,
C10006,后端开发,S10000280,1.0,httpclient,
C10013,大数据,S10000281,1.0,hudi,hadoop updates and incrementals(数据湖)
C10013,大数据,S10000282,1.0,hunk,hadoop的splunk分析;
C10007,移动开发,S10000283,1.0,hybirdapp,
C10006,后端开发,S10000284,1.0,ibatis,
C10013,大数据,S10000285,1.0,iceberg,
C10017,IOT,S10000286,1.0,ifttt,ifttt 是一个被称为 “网络自动化神器” 的创新型互联网服务，它的全称是 if this then that，意思是“如果这样，那么就那样”;
C10013,大数据,S10000287,1.0,ignite,apache ignite是一个分布式数据库，用于具有内存速度的高性能计算。
C10013,大数据,S10000288,1.0,ik analyzer,
C10013,大数据,S10000289,1.0,imhotep,大规模分析平台;
C10013,大数据,S10000290,1.0,indexr,
C10012,数据分析,S10000291,1.0,informatica,
C10005,数据库开发,S10000292,1.0,informix,
C10006,后端开发,S10000292,0.4 ,informix,
C10012,数据分析,S10000292,0.6 ,informix,
C10010,IT/运维,S10000293,1.0,infra,
C10013,大数据,S10000294,1.0,intel hibench,hadoop基准测试套件;
C10007,移动开发,S10000295,1.0,ios,
C10017,IOT,S10000296,1.0,iot,
C10013,大数据,S10000297,1.0,iotdb,apache iotdb (database for internet of things)是为时间序列数据设计的集成数据管理引擎;apache iotdb能够满足物联网工业领域对海量数据存储、高速数据摄取和复杂数据分析的需求。
C10001,需求/业务分析,S10000298,1.0,ipo,
C10010,IT/运维,S10000299,1.0,iptables,
C10012,数据分析,S10000300,1.0,ipython,为交互式计算提供丰富的架构;
C10015,MAINFRAME,S10000301,1.0,iseries,使用在大型公司内的小型商业团体和部门。在这条产品线中，比较著名的如as/400系统
C10006,后端开发,S10000302,1.0,isis,apache isis是一个用java快速开发域驱动应用程序的框架。在实体、域服务和存储库中编写业务逻辑，框架动态地(在运行时)生成该域模型的表示形式，作为webapp或restful api。用于原型或生产。
C10000,项目管理,S10000303,1.0,iso,
C10010,IT/运维,S10000304,1.0,it,
C10010,IT/运维,S10000305,1.0,it支持,
C10006,后端开发,S10000306,1.0,ivy,apache ivy是一个面向java依赖管理的非常强大的依赖管理器，尽管它可以用于管理任何类型的依赖。
C10006,后端开发,S10000307,1.0,ivyde,用ivyde插件集成eclipse中的ivy。
C10006,后端开发,S10000308,1.0,jackrabbit,apache jackrabbit是一个完全符合java技术api (jcr)内容存储库的实现
C10012,数据分析,S10000309,1.0,jaspersoft,功能强大的商业智能套件;
C10006,后端开发,S10000310,1.0,java,
C10002,架构与设计,S10000310,1.0,java,
C10007,移动开发,S10000310,0.5 ,java,
C10013,大数据,S10000310,0.5 ,java,
C10008,测试,S10000310,0.1 ,java,
C10003,前端开发,S10000311,1.0,javascript,
C10007,移动开发,S10000311,1.0,javascript,
C10006,后端开发,S10000312,1.0,jboss,
C10006,后端开发,S10000313,1.0,jbossas,
C10006,后端开发,S10000314,1.0,jbosseap,
C10006,后端开发,S10000315,1.0,jdbc,
C10012,数据分析,S10000316,1.0,jedox palo,定制的商业智能平台;
C10008,测试,S10000317,1.0,jest,
C10012,数据分析,S10000318,1.0,jethrodata,交互式大数据分析。
C10014,人工智能,S10000319,1.0,jieba,
C10000,项目管理,S10000320,1.0,jira,
C10008,测试,S10000321,1.0,jmeter,
C10006,后端开发,S10000322,1.0,jms,
C10006,后端开发,S10000323,1.0,jmx,
C10006,后端开发,S10000324,1.0,jpa,
C10003,前端开发,S10000325,1.0,jquery,
C10003,前端开发,S10000326,1.0,jqueryui,
C10003,前端开发,S10000327,1.0,js,
C10006,后端开发,S10000328,1.0,jsp,
C10006,后端开发,S10000329,1.0,julia,
C10006,后端开发,S10000330,1.0,junit,
C10010,IT/运维,S10000331,1.0,k8s,
C10006,后端开发,S10000331,1.0,k8s,
C10001,需求/业务分析,S10000332,1.0,kano,
C10013,大数据,S10000333,1.0,kappa,
C10013,大数据,S10000334,1.0,karaf,在任何osgi框架之上运行的osgi运行时间;
C10014,人工智能,S10000335,1.0,keras,
C10012,数据分析,S10000336,1.0,kettle,
C10012,数据分析,S10000337,1.0,kibana,可视化日志和时间标记数据;
C10010,IT/运维,S10000338,1.0,kibble,apache kibble 是一个活动报告平台，用于收集、汇总、分析和可视化软件项目和社区中的活动
C10013,大数据,S10000339,1.0,kiji,基于hbase，实时采集和分析数据的框架;
C10003,前端开发,S10000340,1.0,knockout.js,
C10011,信息安全,S10000341,1.0,knox,三星的一款基于开源android平台的安全解决方案
C10013,大数据,S10000342,1.0,knox gateway,hadoop集群安全访问的单点;
C10014,人工智能,S10000343,1.0,kornia,
C10006,后端开发,S10000344,1.0,kotlin,
C10013,大数据,S10000345,1.0,kudu,
C10010,IT/运维,S10000346,1.0,kvm,
C10013,大数据,S10000347,1.0,kylin,来自ebay的开源分布式分析工具;
C10013,大数据,S10000348,1.0,lambda,
C10010,IT/运维,S10000349,1.0,ldap,
C10005,数据库开发,S10000350,1.0,leveldb,谷歌写的一个快速键-值存储库，它提供了从字符串键到字符串值的有序映射;
C10006,后端开发,S10000351,1.0,leveldb,谷歌写的一个快速键-值存储库，它提供了从字符串键到字符串值的有序映射;
C10002,架构与设计,S10000352,1.0,libcloud,是apache下整合多种云服务接口的项目
C10013,大数据,S10000353,1.0,lily hbase indexer,快速、轻松地搜索存储在hbase的任何内容;
C10013,大数据,S10000354,1.0,linkedin azkaban,批处理工作流作业调度;
C10013,大数据,S10000355,1.0,linkedin bobo,完全由java编写的分面搜索的实现，为lucene的延伸;
C10013,大数据,S10000356,1.0,linkedin cleo,为一个一个灵活的软件库，使得局部、无序、实时预输入的搜索实现了快速发展;
C10013,大数据,S10000357,1.0,linkedin galene,linkedin搜索架构;
C10013,大数据,S10000358,1.0,linkedin norbert,集群管理器;
C10013,大数据,S10000359,1.0,linkedin zoie,是用java编写的实时搜索/索引系统;
C10006,后端开发,S10000360,1.0,linq,微软的数据库orm框架
C10006,后端开发,S10000361,0.7 ,linux,
C10007,移动开发,S10000361,0.4 ,linux,
C10008,测试,S10000361,0.2 ,linux,
C10010,IT/运维,S10000361,1.0,linux,
C10013,大数据,S10000361,0.6 ,linux,
C10006,后端开发,S10000362,1.0,lisp,
C10006,后端开发,S10000363,1.0,livy,livy is an open source rest interface for interacting with apache spark from anywhere
C10005,数据库开发,S10000364,1.0,lmdb,symas开发的超快、超紧凑的键-值嵌入的式数据存储;
C10006,后端开发,S10000364,1.0,lmdb,symas开发的超快、超紧凑的键-值嵌入的式数据存储;
C10008,测试,S10000365,1.0,load runner,
C10013,大数据,S10000366,1.0,logstash,
C10016,数字通信,S10000367,1.0,lte,lte（long term evolution，长期演进)
C10006,后端开发,S10000368,1.0,lua,
C10013,大数据,S10000369,1.0,lucene,搜索引擎库;
C10013,大数据,S10000370,1.0,lucene.net,
C10006,后端开发,S10000371,1.0,luci, 一种固件脚本语言
C10010,IT/运维,S10000372,1.0,mac,
C10013,大数据,S10000373,1.0,madlib,rdbms的用于数据分析的数据处理库;
C10014,人工智能,S10000374,1.0,mahout,hadoop的机器学习库;
C10013,大数据,S10000374,0.3 ,mahout,hadoop的机器学习库;
C10013,大数据,S10000375,1.0,mapreduce,
C10013,大数据,S10000376,1.0,marathon,用于长期运行服务的mesos框架。
C10005,数据库开发,S10000377,1.0,mariadb,
C10006,后端开发,S10000377,1.0,mariadb,
C10006,后端开发,S10000378,1.0,matlab,
C10012,数据分析,S10000379,1.0,matplotlib,python绘图;
C10014,人工智能,S10000380,1.0,matplotlib,
C10013,大数据,S10000381,1.0,maxcompute,
C10013,大数据,S10000382,1.0,memcachedb,
C10013,大数据,S10000383,1.0,mesos,
C10013,大数据,S10000384,1.0,mesos,集群管理器;
C10006,后端开发,S10000385,1.0,meteor,
C10012,数据分析,S10000386,1.0,metricsgraphic.js,建立在d3之上的库，针对时间序列数据进行最优化;
C10015,MAINFRAME,S10000387,1.0,mf testing,
C10012,数据分析,S10000388,1.0,microsoft,商业智能软件和平台;
C10012,数据分析,S10000389,1.0,microstrategy,商业智能、移动智能和网络应用软件平台;
C10001,需求/业务分析,S10000390,1.0,mind manager,
C10001,需求/业务分析,S10000391,1.0,mindjet,
C10014,人工智能,S10000392,1.0,mindsdb,
C10014,人工智能,S10000393,1.0,mlbase,用于bdas堆栈的分布式机器学习库;
C10014,人工智能,S10000394,1.0,mlpneuralnet,针对ios和mac os x的快速多层感知神经网络库;
C10008,测试,S10000395,1.0,monkey,android平台的自动化测试工具
C10014,人工智能,S10000396,1.0,monkeylearn,使文本挖掘更为容易，从文本中提取分类数据;
C10016,数字通信,S10000397,1.0,mpls,一般指多协议标签交换。 多协议标签交换（multi-protocol label switching，缩写为mpls）是一种在开放的通信网上利用标签引导数据高速、高效传输的新技术
C10005,数据库开发,S10000398,0.7 ,mpp,
C10013,大数据,S10000398,0.5 ,mpp,
C10002,架构与设计,S10000398,1.0,mpp,
C10014,人工智能,S10000399,1.0,mxnet,
C10006,后端开发,S10000400,1.0,mybatis,
C10005,数据库开发,S10000401,1.0,mysql,
C10006,后端开发,S10000401,1.0,mysql,
C10005,数据库开发,S10000402,1.0,mysql cluster,
C10006,后端开发,S10000402,1.0,mysql cluster,
C10005,数据库开发,S10000403,1.0,netezza,
C10012,数据分析,S10000403,0.6 ,netezza,
C10013,大数据,S10000403,0.5 ,netezza,
C10006,后端开发,S10000404,1.0,netty,
C10010,IT/运维,S10000405,1.0,nfs,
C10010,IT/运维,S10000406,1.0,nginx,
C10006,后端开发,S10000407,1.0,nhibernate,
C10014,人工智能,S10000408,1.0,nlp,
C10014,人工智能,S10000409,1.0,nltk,
C10003,前端开发,S10000410,1.0,node.js,
C10014,人工智能,S10000411,0.7 ,numpy,
C10012,数据分析,S10000411,0.8 ,numpy,
C10014,人工智能,S10000412,1.0,nupic,智能计算的numenta平台，它是一个启发大脑的机器智力平台，基于皮质学习算法的精准的生物神经网络;
C10006,后端开发,S10000413,0.7 ,nutch,一个开源java实现的搜索引擎
C10013,大数据,S10000413,0.4 ,nutch,一个开源java实现的搜索引擎
C10016,数字通信,S10000414,1.0,nuttx,一个实时嵌入式操作系统（embedded rtos）
C10012,数据分析,S10000415,1.0,nvd3,d3.js的图表组件;
C10006,后端开发,S10000416,1.0,oauth2,
C10012,数据分析,S10000417,1.0,obiee,
C10006,后端开发,S10000418,1.0,object-c,
C10007,移动开发,S10000418,1.0,object-c,
C10006,后端开发,S10000419,1.0,ocaml,
C10006,后端开发,S10000420,1.0,ofbiz,一个非常著名的电子商务平台，是一个非常著名的开源项目，提供了创建基于最新j2ee/xml规范和技术标准，构建大中型企业级、跨平台、跨数据库、跨应用服务器的多层、分布式电子商务类web应用系统的框架
C10012,数据分析,S10000421,1.0,olap,
C10006,后端开发,S10000422,1.0,olingo,apache�olingo是一个实现开放数据协议（odata）的java库
C10012,数据分析,S10000423,1.0,oltp,
C10006,后端开发,S10000424,0.7 ,ood,
C10002,架构与设计,S10000424,1.0,ood,
C10013,大数据,S10000425,1.0,oodt,用于nasa科学档案中数据的捕获、处理和共享;
C10006,后端开发,S10000426,1.0,oop,面向对象编程
C10013,大数据,S10000427,1.0,oozie,工作流作业调度程序;
C10014,人工智能,S10000428,1.0,opencv,
C10013,大数据,S10000429,1.0,openmpi,消息传递框架;
C10014,人工智能,S10000430,1.0,opennlp,
C10006,后端开发,S10000431,1.0,openwhisk,是一个由 ibm 开源的、事件驱动的无服务器计算平台
C10014,人工智能,S10000432,1.0,optimus,
C10005,数据库开发,S10000433,1.0,oracle,
C10006,后端开发,S10000433,0.5 ,oracle,
C10005,数据库开发,S10000434,1.0,oraclerac,
C10010,IT/运维,S10000434,0.8 ,oraclerac,
C10006,后端开发,S10000434,0.2 ,oraclerac,
C10014,人工智能,S10000435,1.0,orc,
C10006,后端开发,S10000436,1.0,osgi,
C10002,架构与设计,S10000436,1.0,osgi,
C10014,人工智能,S10000437,1.0,paddle,
C10014,人工智能,S10000438,1.0,pandas,
C10013,大数据,S10000439,1.0,parquet,
C10006,后端开发,S10000440,1.0,pascal,
C10014,人工智能,S10000441,1.0,pattern,
C10000,项目管理,S10000442,1.0,pdca,
C10012,数据分析,S10000443,1.0,peity,渐进式svg条形图，折线和饼图;
C10012,数据分析,S10000444,1.0,pentaho,商业智能平台;
C10005,数据库开发,S10000445,1.0,percona server,
C10006,后端开发,S10000445,0.5 ,percona server,
C10006,后端开发,S10000446,1.0,perl,
C10014,人工智能,S10000447,1.0,petri,是一种用于描述离散的、分布式系统的数学建模工具
C10003,前端开发,S10000448,1.0,phantomjs,
C10013,大数据,S10000449,1.0,phoenix,
C10008,测试,S10000450,1.0,phoenix framework,
C10004,UI/UE,S10000451,1.0,photoshop,
C10003,前端开发,S10000452,1.0,php,
C10007,移动开发,S10000452,1.0,php,
C10013,大数据,S10000453,1.0,pig,
C10006,后端开发,S10000454,1.0,pivot,一个开放源代码平台，用于构建可安装的internet应用程序
C10013,大数据,S10000455,1.0,pivotalr,pivotal hd / hawq和postgresql中的r;
C10012,数据分析,S10000456,1.0,pl/sql,
C10008,测试,S10000457,1.0,playwright,
C10016,数字通信,S10000458,1.0,plc4x,a set of libraries for communicating with industrial programmable logic controllers (plcs) 
C10012,数据分析,S10000459,1.0,plot.ly,易于使用的web服务，它允许快速创建从热图到直方图等复杂的图表，使用图表plotly的在线电子表格上传数据进行创建和设计;
C10012,数据分析,S10000460,1.0,plotly.js,支持plotly的开源javascript图形库;
C10000,项目管理,S10000461,1.0,pmi,
C10000,项目管理,S10000462,1.0,pmp,
C10006,后端开发,S10000463,1.0,poi,
C10013,大数据,S10000464,1.0,poseidon,
C10010,IT/运维,S10000465,1.0,postfix,
C10005,数据库开发,S10000466,1.0,postgre,
C10006,后端开发,S10000466,1.0,postgre,
C10005,数据库开发,S10000467,1.0,postgres-xl,
C10006,后端开发,S10000467,1.0,postgres-xl,
C10006,后端开发,S10000468,1.0,powershell,
C10016,数字通信,S10000469,1.0,ppp,点对点协议（point to point protocol，ppp）
C10014,人工智能,S10000470,1.0,predictionio,建于hadoop、mahout和cascading上的机器学习服务器;
C10006,后端开发,S10000471,1.0,prolog,programming in logic
C10005,数据库开发,S10000472,1.0,proxysql,
C10006,后端开发,S10000472,1.0,proxysql,
C10017,IOT,S10000473,1.0,pubnub,数据流网络;
C10013,大数据,S10000474,1.0,pulsar,云原生分布式消息流平台，集消息、存储、轻量化函数式计算为一体
C10013,大数据,S10000475,1.0,puma benchmarking,mapreduce应用的基准测试套件;
C10008,测试,S10000476,1.0,puppeteer,
C10006,后端开发,S10000477,1.0,pure,
C10006,后端开发,S10000478,0.8 ,python,
C10010,IT/运维,S10000478,0.4 ,python,
C10012,数据分析,S10000478,0.7 ,python,
C10013,大数据,S10000478,0.6 ,python,
C10014,人工智能,S10000478,1.0,python,
C10014,人工智能,S10000479,1.0,pytorch,
C10008,测试,S10000480,1.0,qa,
C10008,测试,S10000481,1.0,qarun,
C10012,数据分析,S10000482,1.0,qlik,商业智能和分析平台;
C10012,数据分析,S10000483,1.0,qlikview,
C10006,后端开发,S10000484,0.7 ,qpid,一种消息队列，实现了amqp协议，并且支持多种语言与多种平台
C10013,大数据,S10000484,0.3 ,qpid,一种消息队列，实现了amqp协议，并且支持多种语言与多种平台
C10008,测试,S10000485,1.0,qtp,
C10006,后端开发,S10000486,1.0,quartz,
C10013,大数据,S10000487,1.0,qubole,为自动缩放hadoop集群，内置的数据连接器;
C10013,大数据,S10000488,1.0,quick bi,
C10006,后端开发,S10000489,1.0,r,
C10006,后端开发,S10000490,1.0,rat,(release audit tool)是一个用来检查软件许可证发行的准确性和高效性的工具
C10008,测试,S10000491,1.0,rational robot,
C10003,前端开发,S10000492,1.0,react,
C10007,移动开发,S10000493,1.0,reactnative,
C10005,数据库开发,S10000494,1.0,recdb,
C10006,后端开发,S10000494,1.0,recdb,
C10012,数据分析,S10000495,1.0,recline,简单但功能强大的库，纯粹利用javascript和html构建数据应用;
C10012,数据分析,S10000496,1.0,redash,查询和可视化数据的开源平台;
C10010,IT/运维,S10000497,1.0,redhat,
C10000,项目管理,S10000498,1.0,redmine,
C10003,前端开发,S10000499,1.0,redux,
C10013,大数据,S10000500,1.0,reef,(retainable evaluator execution framework) is a library for developing portable applications for cluster resource managers
C10003,前端开发,S10000501,1.0,requiredjs,
C10006,后端开发,S10000502,1.0,restful api,
C10006,后端开发,S10000503,1.0,revel,
C10006,后端开发,S10000504,1.0,rivet,light weight framework to develop services with standardized interfaces， reusable modules and actions
C10014,人工智能,S10000505,1.0,rnn,
C10008,测试,S10000506,1.0,robotium,
C10005,数据库开发,S10000507,1.0,rocksdb,基于性leveldb，用于快速存储的嵌入式持续性键-值存储。
C10006,后端开发,S10000508,1.0,rocksdb,基于性leveldb，用于快速存储的嵌入式持续性键-值存储。
C10015,MAINFRAME,S10000509,1.0,rpg,
C10016,数字通信,S10000510,1.0,rru,射频拉远单元，remote radio unit
C10006,后端开发,S10000511,1.0,ruby,
C10006,后端开发,S10000512,1.0,rust,
C10012,数据分析,S10000513,1.0,saiku,开源的分析平台;
C10010,IT/运维,S10000514,1.0,saltstack,
C10010,IT/运维,S10000515,1.0,samba,
C10014,人工智能,S10000516,1.0,samoa,分布式流媒体机器学习框架;
C10006,后端开发,S10000517,1.0,samza,
C10006,后端开发,S10000518,1.0,santuario,this  project is aimed at providing implementation of the primary security standards for xml
C10013,大数据,S10000519,1.0,saprk-sql,
C10006,后端开发,S10000520,1.0,sas,
C10006,后端开发,S10000521,1.0,scala,
C10013,大数据,S10000522,1.0,schedoscope,hadoop作业敏捷调度的scala dsl;
C10014,人工智能,S10000523,1.0,scikit-learn,scikit-learn为python中的机器学习;
C10014,人工智能,S10000524,1.0,scipy,
C10010,IT/运维,S10000525,1.0,sdm,(security device manager)是cisco公司提供的全新图形化路由器管理工具
C10000,项目管理,S10000526,1.0,sei/cmm,
C10008,测试,S10000527,1.0,selenium,
C10010,IT/运维,S10000528,1.0,selinux,
C10010,IT/运维,S10000529,1.0,sendgrid,一个电子邮件服务平台，可以帮助市场营销人员跟踪他们的电子邮件统计数据
C10013,大数据,S10000530,1.0,sense,用于数据科学和大数据分析的云平台;
